transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241016-0062,2024-10-16 10:56:50,GLV010,Construction Gloves,-1,50,80,CARD,SUPP_B,Safety,Mary,0
20241016-0063,2024-10-16 14:43:34,BRU100,Hard Bristle Brush,2,180,250,CARD,SUPP_D,Decor,Peter,0
20241016-0064,2024-10-16 16:41:12,PLY200,2x1 Timber (2m),5,300,350,BANK_TRANSFER,SUPP_A,Timber,Mary,5
20241016-0065,2024-10-16 11:16:03,PLY200,2x1 Timber (2m),5,300,350,CASH,SUPP_A,Timber,John,10
20241016-0066,2024-10-16 08:02:35,PAI500,Premium Paint 5L,5,1200,1500,CASH,SUPP_D,Paints,Peter,5
20241016-0067,2024-10-16 13:03:03,BRU100,Hard Bristle Brush,4,180,250,CASH,SUPP_D,Decor,John,0
20241016-0068,2024-10-16 13:52:00,ELX12,Light Bulb 60W,5,80,120,BANK_TRANSFER,SUPP_C,Electrical,Peter,5
20241016-0069,2024-10-16 11:09:25,TIN012,Thin Nails Bundle,6,90,120,CASH,SUPP_B,Fasteners,Mary,10
20241016-0070,2024-10-16 14:58:17,CEM001,20kg Cement Bag,7,450,500,CARD,SUPP_A,Building Materials,Mary,0
20241016-0071,2024-10-16 14:04:39,ELX12,Light Bulb 60W,10,80,120,CARD,SUPP_C,Electrical,Peter,5
20241016-0072,2024-10-16 08:07:08,BRU100,Hard Bristle Brush,6,180,250,CARD,SUPP_D,Decor,Peter,5
20241016-0073,2024-10-16 10:07:11,ELX12,Light Bulb 60W,2,80,120,CARD,SUPP_C,Electrical,Lucy,5
20241016-0074,2024-10-16 09:35:06,TIN012,Thin Nails Bundle,4,90,120,CASH,SUPP_B,Fasteners,Lucy,10
20241016-0075,2024-10-16 11:33:54,BRU100,Hard Bristle Brush,5,180,250,BANK_TRANSFER,SUPP_D,Decor,John,0
20241016-0076,2024-10-16 13:40:45,PLY200,2x1 Timber (2m),2,300,350,BANK_TRANSFER,SUPP_A,Timber,Peter,5
20241016-0077,2024-10-16 13:58:07,TOOL01,Hammer 16oz,7,400,550,CASH,SUPP_E,Tools,Peter,0
20241016-0078,2024-10-16 14:44:12,NLS123,1/2 inch Nail Box,6,120,150,CARD,SUPP_B,Fasteners,Peter,5
20241016-0079,2024-10-16 11:29:33,GLV010,Construction Gloves,7,50,80,BANK_TRANSFER,SUPP_B,Safety,John,0
20241016-0080,2024-10-16 12:25:45,TIN012,Thin Nails Bundle,4,90,120,CASH,SUPP_B,Fasteners,Lucy,10
20241016-0081,2024-10-16 09:41:41,PLY200,2x1 Timber (2m),5,300,350,CARD,SUPP_A,Timber,John,5
20241016-0082,2024-10-16 14:26:30,PLM001,Plumbing PVC Pipe 1”,-1,200,280,CASH,SUPP_C,Plumbing,Mary,0
20241016-0083,2024-10-16 15:44:58,TOOL01,Hammer 16oz,5,400,550,CARD,SUPP_E,Tools,Peter,5
20241016-0084,2024-10-16 17:58:33,TIN012,Thin Nails Bundle,9,90,120,CARD,SUPP_B,Fasteners,Peter,0
20241016-0085,2024-10-16 13:32:56,CEM001,20kg Cement Bag,7,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241016-0086,2024-10-16 15:18:15,TOOL01,Hammer 16oz,9,400,550,CASH,SUPP_E,Tools,Lucy,5
20241016-0087,2024-10-16 08:36:12,GLV010,Construction Gloves,1,50,80,CARD,SUPP_B,Safety,John,0
20241016-0088,2024-10-16 10:25:52,CEM001,20kg Cement Bag,2,450,500,CASH,SUPP_A,Building Materials,Lucy,0
20241016-0089,2024-10-16 17:42:17,ELX12,Light Bulb 60W,5,80,120,CASH,SUPP_C,Electrical,John,10
20241016-0090,2024-10-16 14:43:30,PLY200,2x1 Timber (2m),3,300,350,CASH,SUPP_A,Timber,Mary,0
20241016-0091,2024-10-16 11:14:57,NLS123,1/2 inch Nail Box,8,120,150,CASH,SUPP_B,Fasteners,Lucy,0
20241016-0092,2024-10-16 17:36:48,PLM001,Plumbing PVC Pipe 1”,1,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,5
20241016-0093,2024-10-16 13:04:47,PLM001,Plumbing PVC Pipe 1”,7,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,0
20241016-0094,2024-10-16 15:02:16,TIN012,Thin Nails Bundle,8,90,120,MPESA,SUPP_B,Fasteners,John,5
20241016-0095,2024-10-16 09:38:34,NLS123,1/2 inch Nail Box,4,120,150,CARD,SUPP_B,Fasteners,Mary,0
20241016-0096,2024-10-16 14:29:04,TOOL01,Hammer 16oz,4,400,550,CARD,SUPP_E,Tools,Lucy,0
20241016-0097,2024-10-16 09:18:48,BRU100,Hard Bristle Brush,4,180,250,CARD,SUPP_D,Decor,Peter,0
20241016-0098,2024-10-16 13:19:56,PAI500,Premium Paint 5L,6,1200,1500,MPESA,SUPP_D,Paints,Peter,0
20241016-0099,2024-10-16 11:05:06,ELX12,Light Bulb 60W,1,80,120,CASH,SUPP_C,Electrical,Peter,0
20241016-0100,2024-10-16 11:32:35,TIN012,Thin Nails Bundle,1,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,10
20241016-0101,2024-10-16 14:28:17,BRU100,Hard Bristle Brush,9,180,250,BANK_TRANSFER,SUPP_D,Decor,Peter,0
20241016-0102,2024-10-16 16:15:57,PAI500,Premium Paint 5L,4,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Mary,0
20241016-0103,2024-10-16 13:19:37,BRU100,Hard Bristle Brush,8,180,250,MPESA,SUPP_D,Decor,Peter,0
20241016-0104,2024-10-16 14:33:51,TOOL01,Hammer 16oz,10,400,550,BANK_TRANSFER,SUPP_E,Tools,Lucy,0
20241016-0105,2024-10-16 09:50:25,TIN012,Thin Nails Bundle,10,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241016-0106,2024-10-16 15:11:13,TOOL01,Hammer 16oz,7,400,550,CARD,SUPP_E,Tools,John,0
20241016-0107,2024-10-16 09:11:05,CEM001,20kg Cement Bag,2,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241016-0108,2024-10-16 13:36:58,CEM001,20kg Cement Bag,1,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Lucy,0
20241016-0109,2024-10-16 17:48:44,TOOL01,Hammer 16oz,4,400,550,BANK_TRANSFER,SUPP_E,Tools,Mary,5
20241016-0110,2024-10-16 13:27:23,PLM001,Plumbing PVC Pipe 1”,9,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,0
20241016-0111,2024-10-16 10:36:38,PLM001,Plumbing PVC Pipe 1”,3,200,280,CASH,SUPP_C,Plumbing,John,10
20241016-0112,2024-10-16 17:14:25,PLY200,2x1 Timber (2m),-3,300,350,CARD,SUPP_A,Timber,Peter,0
20241016-0113,2024-10-16 13:38:59,PAI500,Premium Paint 5L,1,1200,1500,CASH,SUPP_D,Paints,Peter,5
20241016-0114,2024-10-16 16:25:15,PAI500,Premium Paint 5L,3,1200,1500,CARD,SUPP_D,Paints,Peter,10
20241016-0115,2024-10-16 08:33:40,PAI500,Premium Paint 5L,5,1200,1500,CARD,SUPP_D,Paints,Peter,0
20241016-0116,2024-10-16 11:38:02,CEM001,20kg Cement Bag,4,450,500,CARD,SUPP_A,Building Materials,Mary,0
20241016-0117,2024-10-16 11:52:29,PLM001,Plumbing PVC Pipe 1”,9,200,280,MPESA,SUPP_C,Plumbing,Mary,0
20241016-0118,2024-10-16 10:36:46,TOOL01,Hammer 16oz,4,400,550,CASH,SUPP_E,Tools,Peter,0
20241016-0119,2024-10-16 16:00:13,GLV010,Construction Gloves,6,50,80,CARD,SUPP_B,Safety,John,5
20241016-0120,2024-10-16 15:42:19,NLS123,1/2 inch Nail Box,6,120,150,CARD,SUPP_B,Fasteners,Peter,10
20241016-0121,2024-10-16 11:18:54,TOOL01,Hammer 16oz,4,400,550,CASH,SUPP_E,Tools,Mary,10
20241016-0122,2024-10-16 15:39:31,BRU100,Hard Bristle Brush,4,180,250,BANK_TRANSFER,SUPP_D,Decor,Peter,10
20241016-0123,2024-10-16 10:57:10,PAI500,Premium Paint 5L,8,1200,1500,CASH,SUPP_D,Paints,Mary,10
20241016-0124,2024-10-16 16:19:10,PAI500,Premium Paint 5L,1,1200,1500,MPESA,SUPP_D,Paints,John,5
20241016-0125,2024-10-16 17:48:45,BRU100,Hard Bristle Brush,8,180,250,MPESA,SUPP_D,Decor,Mary,10
20241016-0126,2024-10-16 09:33:55,CEM001,20kg Cement Bag,2,450,500,CARD,SUPP_A,Building Materials,John,0
20241016-0127,2024-10-16 16:45:28,PAI500,Premium Paint 5L,1,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Lucy,0
20241016-0128,2024-10-16 13:09:41,TIN012,Thin Nails Bundle,2,90,120,CASH,SUPP_B,Fasteners,Mary,0
20241016-0129,2024-10-16 16:56:38,TIN012,Thin Nails Bundle,8,90,120,CARD,SUPP_B,Fasteners,Lucy,0
20241016-0130,2024-10-16 13:44:54,PLM001,Plumbing PVC Pipe 1”,2,200,280,CASH,SUPP_C,Plumbing,Lucy,0
20241016-0131,2024-10-16 12:34:24,PAI500,Premium Paint 5L,10,1200,1500,MPESA,SUPP_D,Paints,John,0
20241016-0132,2024-10-16 09:38:15,CEM001,20kg Cement Bag,3,450,500,MPESA,SUPP_A,Building Materials,John,0
20241016-0133,2024-10-16 17:23:23,NLS123,1/2 inch Nail Box,6,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Lucy,5
20241016-0134,2024-10-16 14:37:15,PLM001,Plumbing PVC Pipe 1”,5,200,280,CASH,SUPP_C,Plumbing,Lucy,0
20241016-0135,2024-10-16 14:44:46,PLM001,Plumbing PVC Pipe 1”,7,200,280,BANK_TRANSFER,SUPP_C,Plumbing,John,0
20241016-0136,2024-10-16 08:15:41,CEM001,20kg Cement Bag,3,450,500,MPESA,SUPP_A,Building Materials,Lucy,10
20241016-0137,2024-10-16 14:51:22,PAI500,Premium Paint 5L,5,1200,1500,CASH,SUPP_D,Paints,Mary,0
20241016-0138,2024-10-16 14:48:56,TOOL01,Hammer 16oz,-2,400,550,BANK_TRANSFER,SUPP_E,Tools,Peter,5
20241016-0139,2024-10-16 09:50:41,PAI500,Premium Paint 5L,6,1200,1500,CASH,SUPP_D,Paints,Peter,5
20241016-0140,2024-10-16 11:34:54,TOOL01,Hammer 16oz,7,400,550,CASH,SUPP_E,Tools,Peter,0
20241016-0141,2024-10-16 15:22:52,ELX12,Light Bulb 60W,3,80,120,CARD,SUPP_C,Electrical,John,0
20241016-0142,2024-10-16 11:02:53,TOOL01,Hammer 16oz,8,400,550,MPESA,SUPP_E,Tools,Lucy,5
20241016-0143,2024-10-16 10:17:42,ELX12,Light Bulb 60W,2,80,120,CARD,SUPP_C,Electrical,John,0
20241016-0144,2024-10-16 13:37:49,PLY200,2x1 Timber (2m),2,300,350,BANK_TRANSFER,SUPP_A,Timber,Peter,0
20241016-0145,2024-10-16 15:16:11,CEM001,20kg Cement Bag,3,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241016-0146,2024-10-16 13:03:15,GLV010,Construction Gloves,4,50,80,CASH,SUPP_B,Safety,Peter,0
20241016-0147,2024-10-16 12:52:30,CEM001,20kg Cement Bag,8,450,500,BANK_TRANSFER,SUPP_A,Building Materials,John,10
20241016-0148,2024-10-16 17:57:36,GLV010,Construction Gloves,5,50,80,BANK_TRANSFER,SUPP_B,Safety,Lucy,5
20241016-0149,2024-10-16 14:03:07,TOOL01,Hammer 16oz,8,400,550,BANK_TRANSFER,SUPP_E,Tools,John,0
20241016-0150,2024-10-16 09:01:18,TIN012,Thin Nails Bundle,1,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241016-0151,2024-10-16 15:31:12,PAI500,Premium Paint 5L,8,1200,1500,MPESA,SUPP_D,Paints,John,0
20241016-0152,2024-10-16 17:13:12,TIN012,Thin Nails Bundle,2,90,120,CARD,SUPP_B,Fasteners,Lucy,5
20241016-0153,2024-10-16 14:53:14,PLM001,Plumbing PVC Pipe 1”,9,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,0
20241016-0154,2024-10-16 15:36:55,TOOL01,Hammer 16oz,7,400,550,MPESA,SUPP_E,Tools,Mary,10
20241016-0155,2024-10-16 16:08:36,TIN012,Thin Nails Bundle,4,90,120,CASH,SUPP_B,Fasteners,Peter,5
20241016-0156,2024-10-16 09:17:47,TIN012,Thin Nails Bundle,7,90,120,CARD,SUPP_B,Fasteners,Lucy,0
20241016-0157,2024-10-16 17:17:12,GLV010,Construction Gloves,2,50,80,CASH,SUPP_B,Safety,Peter,5
20241016-0158,2024-10-16 09:48:26,PLY200,2x1 Timber (2m),1,300,350,BANK_TRANSFER,SUPP_A,Timber,Lucy,0
20241016-0159,2024-10-16 10:02:03,NLS123,1/2 inch Nail Box,8,120,150,CASH,SUPP_B,Fasteners,Mary,0
20241016-0160,2024-10-16 16:30:28,GLV010,Construction Gloves,7,50,80,CARD,SUPP_B,Safety,Mary,10
20241016-0161,2024-10-16 09:21:50,BRU100,Hard Bristle Brush,8,180,250,MPESA,SUPP_D,Decor,John,0
20241016-0162,2024-10-16 10:32:20,BRU100,Hard Bristle Brush,9,180,250,CARD,SUPP_D,Decor,Peter,0
20241016-0163,2024-10-16 14:12:21,CEM001,20kg Cement Bag,6,450,500,CARD,SUPP_A,Building Materials,John,5
20241016-0164,2024-10-16 09:22:14,PAI500,Premium Paint 5L,5,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Peter,0
20241016-0165,2024-10-16 10:55:31,PLM001,Plumbing PVC Pipe 1”,1,200,280,MPESA,SUPP_C,Plumbing,John,0
20241016-0166,2024-10-16 08:52:54,TIN012,Thin Nails Bundle,9,90,120,CARD,SUPP_B,Fasteners,John,0
20241016-0167,2024-10-16 14:39:40,TOOL01,Hammer 16oz,6,400,550,BANK_TRANSFER,SUPP_E,Tools,Mary,0
20241016-0168,2024-10-16 16:48:48,TOOL01,Hammer 16oz,2,400,550,CASH,SUPP_E,Tools,Mary,0
20241016-0169,2024-10-16 09:20:25,PLY200,2x1 Timber (2m),1,300,350,CASH,SUPP_A,Timber,Lucy,0
20241016-0170,2024-10-16 11:44:20,PAI500,Premium Paint 5L,1,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,0
20241016-0171,2024-10-16 12:21:10,TOOL01,Hammer 16oz,1,400,550,BANK_TRANSFER,SUPP_E,Tools,Lucy,10
20241016-0172,2024-10-16 13:41:25,PLM001,Plumbing PVC Pipe 1”,3,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,0
20241016-0173,2024-10-16 16:29:14,PAI500,Premium Paint 5L,-7,1200,1500,CASH,SUPP_D,Paints,Lucy,0
20241016-0174,2024-10-16 10:46:24,PAI500,Premium Paint 5L,2,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,10
20241016-0175,2024-10-16 16:20:05,TIN012,Thin Nails Bundle,10,90,120,CASH,SUPP_B,Fasteners,Mary,5
20241016-0176,2024-10-16 11:24:34,GLV010,Construction Gloves,9,50,80,CASH,SUPP_B,Safety,Mary,0
20241016-0177,2024-10-16 14:36:27,GLV010,Construction Gloves,8,50,80,BANK_TRANSFER,SUPP_B,Safety,John,0
20241016-0178,2024-10-16 11:31:55,ELX12,Light Bulb 60W,5,80,120,MPESA,SUPP_C,Electrical,Peter,0
20241016-0179,2024-10-16 13:36:19,PLY200,2x1 Timber (2m),3,300,350,MPESA,SUPP_A,Timber,Peter,10
20241016-0180,2024-10-16 10:17:19,CEM001,20kg Cement Bag,5,450,500,BANK_TRANSFER,SUPP_A,Building Materials,John,0
20241016-0181,2024-10-16 16:15:42,TIN012,Thin Nails Bundle,9,90,120,CASH,SUPP_B,Fasteners,Mary,0
20241016-0182,2024-10-16 10:08:04,NLS123,1/2 inch Nail Box,1,120,150,MPESA,SUPP_B,Fasteners,Mary,5
20241016-0183,2024-10-16 11:23:33,PLM001,Plumbing PVC Pipe 1”,3,200,280,CASH,SUPP_C,Plumbing,John,0
20241016-0184,2024-10-16 14:20:24,CEM001,20kg Cement Bag,9,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241016-0185,2024-10-16 17:11:55,PLM001,Plumbing PVC Pipe 1”,3,200,280,CARD,SUPP_C,Plumbing,John,10
20241016-0186,2024-10-16 11:01:36,PLY200,2x1 Timber (2m),10,300,350,CASH,SUPP_A,Timber,John,10
20241016-0187,2024-10-16 08:00:45,CEM001,20kg Cement Bag,10,450,500,MPESA,SUPP_A,Building Materials,Lucy,10
20241016-0188,2024-10-16 08:28:00,CEM001,20kg Cement Bag,7,450,500,CARD,SUPP_A,Building Materials,Mary,5
20241016-0189,2024-10-16 10:30:57,ELX12,Light Bulb 60W,8,80,120,MPESA,SUPP_C,Electrical,John,5
20241016-0190,2024-10-16 10:54:18,ELX12,Light Bulb 60W,1,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,0
20241016-0191,2024-10-16 12:19:09,ELX12,Light Bulb 60W,7,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,5
20241016-0192,2024-10-16 16:29:05,PLY200,2x1 Timber (2m),6,300,350,BANK_TRANSFER,SUPP_A,Timber,John,0
20241016-0193,2024-10-16 10:06:19,ELX12,Light Bulb 60W,1,80,120,MPESA,SUPP_C,Electrical,Peter,10
20241016-0194,2024-10-16 11:32:23,PLM001,Plumbing PVC Pipe 1”,7,200,280,MPESA,SUPP_C,Plumbing,Lucy,0
20241016-0195,2024-10-16 16:38:43,ELX12,Light Bulb 60W,3,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,0
20241016-0196,2024-10-16 13:17:15,ELX12,Light Bulb 60W,-9,80,120,CARD,SUPP_C,Electrical,John,0
20241016-0197,2024-10-16 12:29:05,PLM001,Plumbing PVC Pipe 1”,2,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Lucy,10
20241016-0198,2024-10-16 13:02:49,TOOL01,Hammer 16oz,4,400,550,MPESA,SUPP_E,Tools,John,5
20241016-0199,2024-10-16 11:00:42,PLY200,2x1 Timber (2m),7,300,350,CARD,SUPP_A,Timber,John,5
20241016-0200,2024-10-16 13:45:33,PLM001,Plumbing PVC Pipe 1”,3,200,280,CASH,SUPP_C,Plumbing,Peter,0
20241016-0201,2024-10-16 13:19:23,ELX12,Light Bulb 60W,1,80,120,CASH,SUPP_C,Electrical,Lucy,10
20241016-0202,2024-10-16 08:54:41,BRU100,Hard Bristle Brush,8,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,5
20241016-0203,2024-10-16 14:55:22,PLM001,Plumbing PVC Pipe 1”,9,200,280,CASH,SUPP_C,Plumbing,John,0
20241016-0204,2024-10-16 13:00:42,TOOL01,Hammer 16oz,3,400,550,MPESA,SUPP_E,Tools,Mary,0
20241016-0205,2024-10-16 13:02:32,PLY200,2x1 Timber (2m),2,300,350,BANK_TRANSFER,SUPP_A,Timber,Mary,0
20241016-0206,2024-10-16 10:42:13,TIN012,Thin Nails Bundle,3,90,120,CARD,SUPP_B,Fasteners,Lucy,0
20241016-0207,2024-10-16 10:40:24,CEM001,20kg Cement Bag,5,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Peter,10
20241016-0208,2024-10-16 17:17:22,ELX12,Light Bulb 60W,2,80,120,CASH,SUPP_C,Electrical,Mary,10
20241016-0209,2024-10-16 08:37:14,PLY200,2x1 Timber (2m),8,300,350,MPESA,SUPP_A,Timber,Mary,0
20241016-0210,2024-10-16 11:09:05,PLM001,Plumbing PVC Pipe 1”,4,200,280,CARD,SUPP_C,Plumbing,Lucy,0
