transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241015-0090,2024-10-15 16:54:41,NLS123,1/2 inch Nail Box,6,120,150,CASH,SUPP_B,Fasteners,John,5
20241015-0091,2024-10-15 16:52:44,PLM001,Plumbing PVC Pipe 1”,4,200,280,CARD,SUPP_C,Plumbing,Lucy,5
20241015-0092,2024-10-15 16:23:53,PLY200,2x1 Timber (2m),6,300,350,CARD,SUPP_A,Timber,John,0
20241015-0093,2024-10-15 12:07:58,CEM001,20kg Cement Bag,8,450,500,CASH,SUPP_A,Building Materials,John,5
20241015-0094,2024-10-15 16:16:37,PLY200,2x1 Timber (2m),2,300,350,BANK_TRANSFER,SUPP_A,Timber,Mary,10
20241015-0095,2024-10-15 16:13:23,PLM001,Plumbing PVC Pipe 1”,8,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,10
20241015-0096,2024-10-15 09:47:17,PLY200,2x1 Timber (2m),7,300,350,CARD,SUPP_A,Timber,Lucy,0
20241015-0097,2024-10-15 11:56:14,GLV010,Construction Gloves,9,50,80,MPESA,SUPP_B,Safety,Lucy,5
20241015-0098,2024-10-15 15:53:52,ELX12,Light Bulb 60W,9,80,120,MPESA,SUPP_C,Electrical,John,0
20241015-0099,2024-10-15 14:37:04,PLY200,2x1 Timber (2m),6,300,350,MPESA,SUPP_A,Timber,Peter,0
20241015-0100,2024-10-15 15:00:00,TIN012,Thin Nails Bundle,1,90,120,CASH,SUPP_B,Fasteners,Mary,5
20241015-0101,2024-10-15 13:18:12,PLM001,Plumbing PVC Pipe 1”,9,200,280,MPESA,SUPP_C,Plumbing,Peter,0
20241015-0102,2024-10-15 15:00:27,NLS123,1/2 inch Nail Box,2,120,150,CASH,SUPP_B,Fasteners,John,0
20241015-0103,2024-10-15 08:54:22,TIN012,Thin Nails Bundle,2,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241015-0104,2024-10-15 15:16:11,TIN012,Thin Nails Bundle,6,90,120,MPESA,SUPP_B,Fasteners,John,0
20241015-0105,2024-10-15 10:15:12,PLY200,2x1 Timber (2m),5,300,350,MPESA,SUPP_A,Timber,Lucy,0
20241015-0106,2024-10-15 16:42:14,PLY200,2x1 Timber (2m),4,300,350,BANK_TRANSFER,SUPP_A,Timber,Lucy,0
20241015-0107,2024-10-15 08:25:08,PAI500,Premium Paint 5L,3,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Mary,0
20241015-0108,2024-10-15 17:49:04,PLM001,Plumbing PVC Pipe 1”,6,200,280,CASH,SUPP_C,Plumbing,Lucy,0
20241015-0109,2024-10-15 16:33:33,PLY200,2x1 Timber (2m),6,300,350,MPESA,SUPP_A,Timber,Mary,0
20241015-0110,2024-10-15 13:32:17,TOOL01,Hammer 16oz,4,400,550,CARD,SUPP_E,Tools,Lucy,0
20241015-0111,2024-10-15 12:07:12,CEM001,20kg Cement Bag,5,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Peter,10
20241015-0112,2024-10-15 16:15:08,TOOL01,Hammer 16oz,2,400,550,MPESA,SUPP_E,Tools,Lucy,0
20241015-0113,2024-10-15 08:18:00,PLM001,Plumbing PVC Pipe 1”,8,200,280,CASH,SUPP_C,Plumbing,Peter,5
20241015-0114,2024-10-15 14:49:30,BRU100,Hard Bristle Brush,9,180,250,CARD,SUPP_D,Decor,Mary,5
20241015-0115,2024-10-15 08:57:26,BRU100,Hard Bristle Brush,5,180,250,BANK_TRANSFER,SUPP_D,Decor,John,0
20241015-0116,2024-10-15 10:06:57,BRU100,Hard Bristle Brush,3,180,250,CARD,SUPP_D,Decor,John,0
20241015-0117,2024-10-15 17:15:07,PLM001,Plumbing PVC Pipe 1”,6,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,10
20241015-0118,2024-10-15 17:04:28,CEM001,20kg Cement Bag,2,450,500,CARD,SUPP_A,Building Materials,Lucy,10
20241015-0119,2024-10-15 10:49:29,CEM001,20kg Cement Bag,8,450,500,CARD,SUPP_A,Building Materials,Mary,5
20241015-0120,2024-10-15 12:03:44,TOOL01,Hammer 16oz,9,400,550,CASH,SUPP_E,Tools,Peter,10
20241015-0121,2024-10-15 16:35:26,PLM001,Plumbing PVC Pipe 1”,3,200,280,MPESA,SUPP_C,Plumbing,Peter,0
20241015-0122,2024-10-15 11:52:31,ELX12,Light Bulb 60W,4,80,120,CARD,SUPP_C,Electrical,Peter,10
20241015-0123,2024-10-15 12:57:27,GLV010,Construction Gloves,3,50,80,BANK_TRANSFER,SUPP_B,Safety,John,5
20241015-0124,2024-10-15 17:28:41,PAI500,Premium Paint 5L,5,1200,1500,MPESA,SUPP_D,Paints,Peter,0
20241015-0125,2024-10-15 14:24:13,GLV010,Construction Gloves,2,50,80,CARD,SUPP_B,Safety,Mary,0
20241015-0126,2024-10-15 15:30:25,TIN012,Thin Nails Bundle,3,90,120,MPESA,SUPP_B,Fasteners,Lucy,0
20241015-0127,2024-10-15 15:34:06,ELX12,Light Bulb 60W,6,80,120,MPESA,SUPP_C,Electrical,Lucy,0
20241015-0128,2024-10-15 11:11:10,PLY200,2x1 Timber (2m),1,300,350,CARD,SUPP_A,Timber,Mary,10
20241015-0129,2024-10-15 08:33:44,ELX12,Light Bulb 60W,9,80,120,CARD,SUPP_C,Electrical,Peter,0
20241015-0130,2024-10-15 11:40:47,GLV010,Construction Gloves,8,50,80,MPESA,SUPP_B,Safety,Peter,5
20241015-0131,2024-10-15 08:58:21,GLV010,Construction Gloves,5,50,80,CARD,SUPP_B,Safety,Lucy,0
20241015-0132,2024-10-15 11:22:23,PLY200,2x1 Timber (2m),3,300,350,CASH,SUPP_A,Timber,Peter,10
20241015-0133,2024-10-15 16:35:48,PAI500,Premium Paint 5L,9,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Peter,0
20241015-0134,2024-10-15 14:03:35,BRU100,Hard Bristle Brush,4,180,250,BANK_TRANSFER,SUPP_D,Decor,John,5
20241015-0135,2024-10-15 10:48:03,CEM001,20kg Cement Bag,8,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Lucy,0
20241015-0136,2024-10-15 15:21:05,TIN012,Thin Nails Bundle,8,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241015-0137,2024-10-15 15:57:25,GLV010,Construction Gloves,4,50,80,MPESA,SUPP_B,Safety,Lucy,5
20241015-0138,2024-10-15 12:31:02,PAI500,Premium Paint 5L,9,1200,1500,MPESA,SUPP_D,Paints,John,5
20241015-0139,2024-10-15 09:38:30,PLM001,Plumbing PVC Pipe 1”,2,200,280,BANK_TRANSFER,SUPP_C,Plumbing,John,0
20241015-0140,2024-10-15 14:38:22,PLM001,Plumbing PVC Pipe 1”,2,200,280,CASH,SUPP_C,Plumbing,Lucy,0
20241015-0141,2024-10-15 14:24:34,PLM001,Plumbing PVC Pipe 1”,1,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Mary,5
20241015-0142,2024-10-15 11:10:29,PAI500,Premium Paint 5L,9,1200,1500,CASH,SUPP_D,Paints,Mary,10
20241015-0143,2024-10-15 17:02:03,PAI500,Premium Paint 5L,1,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,0
20241015-0144,2024-10-15 11:56:10,NLS123,1/2 inch Nail Box,5,120,150,MPESA,SUPP_B,Fasteners,Mary,0
20241015-0145,2024-10-15 16:44:05,TOOL01,Hammer 16oz,1,400,550,CASH,SUPP_E,Tools,Mary,0
20241015-0146,2024-10-15 13:42:25,BRU100,Hard Bristle Brush,-3,180,250,CASH,SUPP_D,Decor,Lucy,10
20241015-0147,2024-10-15 13:36:54,PAI500,Premium Paint 5L,10,1200,1500,MPESA,SUPP_D,Paints,John,0
20241015-0148,2024-10-15 17:29:39,TIN012,Thin Nails Bundle,1,90,120,CASH,SUPP_B,Fasteners,John,0
20241015-0149,2024-10-15 08:51:21,PLM001,Plumbing PVC Pipe 1”,2,200,280,CARD,SUPP_C,Plumbing,Lucy,10
20241015-0150,2024-10-15 11:35:49,PLM001,Plumbing PVC Pipe 1”,-5,200,280,MPESA,SUPP_C,Plumbing,Mary,0
20241015-0151,2024-10-15 08:06:36,ELX12,Light Bulb 60W,1,80,120,CARD,SUPP_C,Electrical,Mary,0
20241015-0152,2024-10-15 08:56:49,TIN012,Thin Nails Bundle,5,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,10
20241015-0153,2024-10-15 14:25:54,CEM001,20kg Cement Bag,6,450,500,CARD,SUPP_A,Building Materials,Lucy,0
20241015-0154,2024-10-15 08:06:09,NLS123,1/2 inch Nail Box,3,120,150,MPESA,SUPP_B,Fasteners,Peter,0
20241015-0155,2024-10-15 17:23:55,CEM001,20kg Cement Bag,3,450,500,CARD,SUPP_A,Building Materials,John,10
20241015-0156,2024-10-15 14:50:58,BRU100,Hard Bristle Brush,4,180,250,BANK_TRANSFER,SUPP_D,Decor,Peter,0
20241015-0157,2024-10-15 08:55:41,NLS123,1/2 inch Nail Box,2,120,150,BANK_TRANSFER,SUPP_B,Fasteners,John,0
20241015-0158,2024-10-15 08:24:22,CEM001,20kg Cement Bag,9,450,500,MPESA,SUPP_A,Building Materials,Mary,5
20241015-0159,2024-10-15 11:46:34,PLY200,2x1 Timber (2m),5,300,350,CARD,SUPP_A,Timber,Mary,0
20241015-0160,2024-10-15 08:24:14,PAI500,Premium Paint 5L,3,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Peter,0
20241015-0161,2024-10-15 16:05:18,PLM001,Plumbing PVC Pipe 1”,2,200,280,MPESA,SUPP_C,Plumbing,Peter,0
20241015-0162,2024-10-15 11:17:16,PLY200,2x1 Timber (2m),2,300,350,CARD,SUPP_A,Timber,Mary,0
20241015-0163,2024-10-15 15:38:35,CEM001,20kg Cement Bag,6,450,500,CARD,SUPP_A,Building Materials,Peter,0
20241015-0164,2024-10-15 15:09:38,PLY200,2x1 Timber (2m),6,300,350,CARD,SUPP_A,Timber,Lucy,0
20241015-0165,2024-10-15 10:42:02,PAI500,Premium Paint 5L,9,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Peter,0
20241015-0166,2024-10-15 10:56:42,PLY200,2x1 Timber (2m),10,300,350,CARD,SUPP_A,Timber,John,5
20241015-0167,2024-10-15 08:05:42,TOOL01,Hammer 16oz,4,400,550,CARD,SUPP_E,Tools,John,10
20241015-0168,2024-10-15 13:07:14,PLY200,2x1 Timber (2m),6,300,350,CASH,SUPP_A,Timber,Mary,0
20241015-0169,2024-10-15 10:53:40,NLS123,1/2 inch Nail Box,9,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Mary,10
20241015-0170,2024-10-15 11:20:35,NLS123,1/2 inch Nail Box,6,120,150,MPESA,SUPP_B,Fasteners,Mary,0
20241015-0171,2024-10-15 12:07:40,PLM001,Plumbing PVC Pipe 1”,7,200,280,MPESA,SUPP_C,Plumbing,Peter,0
20241015-0172,2024-10-15 15:18:06,ELX12,Light Bulb 60W,9,80,120,CARD,SUPP_C,Electrical,John,0
20241015-0173,2024-10-15 09:49:00,ELX12,Light Bulb 60W,4,80,120,MPESA,SUPP_C,Electrical,John,0
20241015-0174,2024-10-15 08:03:35,PLY200,2x1 Timber (2m),10,300,350,MPESA,SUPP_A,Timber,John,0
20241015-0175,2024-10-15 15:26:13,TOOL01,Hammer 16oz,10,400,550,CARD,SUPP_E,Tools,Mary,0
20241015-0176,2024-10-15 15:28:02,TOOL01,Hammer 16oz,10,400,550,CARD,SUPP_E,Tools,Lucy,5
20241015-0177,2024-10-15 11:41:11,PAI500,Premium Paint 5L,8,1200,1500,MPESA,SUPP_D,Paints,Lucy,0
20241015-0178,2024-10-15 08:08:29,GLV010,Construction Gloves,1,50,80,MPESA,SUPP_B,Safety,Peter,0
20241015-0179,2024-10-15 16:47:22,NLS123,1/2 inch Nail Box,5,120,150,CARD,SUPP_B,Fasteners,Peter,10
20241015-0180,2024-10-15 09:07:23,TOOL01,Hammer 16oz,3,400,550,CARD,SUPP_E,Tools,John,10
20241015-0181,2024-10-15 15:51:27,BRU100,Hard Bristle Brush,10,180,250,CASH,SUPP_D,Decor,John,0
20241015-0182,2024-10-15 09:28:45,GLV010,Construction Gloves,2,50,80,CASH,SUPP_B,Safety,John,10
20241015-0183,2024-10-15 11:19:59,CEM001,20kg Cement Bag,10,450,500,CASH,SUPP_A,Building Materials,Peter,0
20241015-0184,2024-10-15 08:22:41,BRU100,Hard Bristle Brush,7,180,250,CASH,SUPP_D,Decor,John,10
20241015-0185,2024-10-15 13:32:37,CEM001,20kg Cement Bag,8,450,500,CASH,SUPP_A,Building Materials,John,0
20241015-0186,2024-10-15 11:36:21,TOOL01,Hammer 16oz,3,400,550,CARD,SUPP_E,Tools,Lucy,0
20241015-0187,2024-10-15 17:23:06,PLM001,Plumbing PVC Pipe 1”,9,200,280,CARD,SUPP_C,Plumbing,John,5
20241015-0188,2024-10-15 11:54:16,CEM001,20kg Cement Bag,5,450,500,CARD,SUPP_A,Building Materials,Peter,5
20241015-0189,2024-10-15 17:37:19,PLM001,Plumbing PVC Pipe 1”,1,200,280,CASH,SUPP_C,Plumbing,Lucy,0
20241015-0190,2024-10-15 08:39:46,PLM001,Plumbing PVC Pipe 1”,1,200,280,MPESA,SUPP_C,Plumbing,Peter,0
20241015-0191,2024-10-15 11:51:07,CEM001,20kg Cement Bag,1,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Lucy,5
20241015-0192,2024-10-15 10:45:34,BRU100,Hard Bristle Brush,-2,180,250,CASH,SUPP_D,Decor,John,0
20241015-0193,2024-10-15 11:52:18,TIN012,Thin Nails Bundle,9,90,120,MPESA,SUPP_B,Fasteners,John,0
20241015-0194,2024-10-15 13:58:51,CEM001,20kg Cement Bag,6,450,500,CARD,SUPP_A,Building Materials,Mary,0
20241015-0195,2024-10-15 16:25:24,PLY200,2x1 Timber (2m),4,300,350,BANK_TRANSFER,SUPP_A,Timber,Peter,10
20241015-0196,2024-10-15 15:14:12,TOOL01,Hammer 16oz,6,400,550,CARD,SUPP_E,Tools,Lucy,5
20241015-0197,2024-10-15 16:51:07,CEM001,20kg Cement Bag,9,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Mary,5
20241015-0198,2024-10-15 10:08:25,GLV010,Construction Gloves,7,50,80,CASH,SUPP_B,Safety,Lucy,0
20241015-0199,2024-10-15 08:18:42,CEM001,20kg Cement Bag,10,450,500,CARD,SUPP_A,Building Materials,Lucy,0
20241015-0200,2024-10-15 15:02:27,GLV010,Construction Gloves,3,50,80,BANK_TRANSFER,SUPP_B,Safety,Lucy,0
20241015-0201,2024-10-15 08:45:45,ELX12,Light Bulb 60W,9,80,120,BANK_TRANSFER,SUPP_C,Electrical,Mary,0
20241015-0202,2024-10-15 11:37:17,TIN012,Thin Nails Bundle,1,90,120,MPESA,SUPP_B,Fasteners,John,0
20241015-0203,2024-10-15 15:36:45,PAI500,Premium Paint 5L,1,1200,1500,CASH,SUPP_D,Paints,Lucy,10
20241015-0204,2024-10-15 08:26:18,CEM001,20kg Cement Bag,6,450,500,CASH,SUPP_A,Building Materials,John,0
20241015-0205,2024-10-15 16:03:31,BRU100,Hard Bristle Brush,1,180,250,CARD,SUPP_D,Decor,Lucy,0
20241015-0206,2024-10-15 15:44:01,NLS123,1/2 inch Nail Box,7,120,150,MPESA,SUPP_B,Fasteners,Peter,0
20241015-0207,2024-10-15 15:42:21,BRU100,Hard Bristle Brush,3,180,250,BANK_TRANSFER,SUPP_D,Decor,Mary,0
20241015-0208,2024-10-15 15:46:43,PLM001,Plumbing PVC Pipe 1”,3,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,5
20241015-0209,2024-10-15 17:22:13,PLM001,Plumbing PVC Pipe 1”,2,200,280,CARD,SUPP_C,Plumbing,Peter,0
