transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241012-0027,2024-10-12 12:58:10,GLV010,Construction Gloves,2,50,80,CASH,SUPP_B,Safety,Peter,0
20241012-0028,2024-10-12 15:22:22,NLS123,1/2 inch Nail Box,5,120,150,MPESA,SUPP_B,Fasteners,Mary,0
20241012-0029,2024-10-12 08:40:07,PLM001,Plumbing PVC Pipe 1”,2,200,280,CASH,SUPP_C,Plumbing,Lucy,10
20241012-0030,2024-10-12 17:45:38,TIN012,Thin Nails Bundle,1,90,120,MPESA,SUPP_B,Fasteners,Peter,10
20241012-0031,2024-10-12 17:20:21,PAI500,Premium Paint 5L,6,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,0
20241012-0032,2024-10-12 17:02:21,CEM001,20kg Cement Bag,7,450,500,MPESA,SUPP_A,Building Materials,John,5
20241012-0033,2024-10-12 15:31:54,NLS123,1/2 inch Nail Box,2,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Mary,0
20241012-0034,2024-10-12 15:42:45,PAI500,Premium Paint 5L,3,1200,1500,CARD,SUPP_D,Paints,Lucy,5
20241012-0035,2024-10-12 08:07:19,PAI500,Premium Paint 5L,5,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Lucy,0
20241012-0036,2024-10-12 16:51:31,TIN012,Thin Nails Bundle,6,90,120,MPESA,SUPP_B,Fasteners,Mary,0
20241012-0037,2024-10-12 11:44:10,PAI500,Premium Paint 5L,1,1200,1500,MPESA,SUPP_D,Paints,Lucy,0
20241012-0038,2024-10-12 11:17:24,TOOL01,Hammer 16oz,9,400,550,BANK_TRANSFER,SUPP_E,Tools,John,0
20241012-0039,2024-10-12 13:07:35,TIN012,Thin Nails Bundle,4,90,120,CARD,SUPP_B,Fasteners,Mary,0
20241012-0040,2024-10-12 13:31:53,CEM001,20kg Cement Bag,9,450,500,CARD,SUPP_A,Building Materials,Mary,0
20241012-0041,2024-10-12 16:44:09,TOOL01,Hammer 16oz,2,400,550,MPESA,SUPP_E,Tools,Mary,5
20241012-0042,2024-10-12 09:26:38,GLV010,Construction Gloves,5,50,80,CARD,SUPP_B,Safety,Lucy,0
20241012-0043,2024-10-12 13:15:45,GLV010,Construction Gloves,1,50,80,CARD,SUPP_B,Safety,John,5
20241012-0044,2024-10-12 11:10:40,TOOL01,Hammer 16oz,2,400,550,CARD,SUPP_E,Tools,John,0
20241012-0045,2024-10-12 15:06:39,NLS123,1/2 inch Nail Box,6,120,150,CARD,SUPP_B,Fasteners,Mary,0
20241012-0046,2024-10-12 14:56:54,GLV010,Construction Gloves,8,50,80,BANK_TRANSFER,SUPP_B,Safety,Lucy,10
20241012-0047,2024-10-12 16:21:34,CEM001,20kg Cement Bag,4,450,500,CARD,SUPP_A,Building Materials,Lucy,10
20241012-0048,2024-10-12 12:47:24,TIN012,Thin Nails Bundle,8,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Peter,0
20241012-0049,2024-10-12 13:23:38,GLV010,Construction Gloves,4,50,80,CARD,SUPP_B,Safety,John,0
20241012-0050,2024-10-12 17:22:53,BRU100,Hard Bristle Brush,3,180,250,MPESA,SUPP_D,Decor,John,0
20241012-0051,2024-10-12 15:48:45,CEM001,20kg Cement Bag,5,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Lucy,0
20241012-0052,2024-10-12 10:17:30,TOOL01,Hammer 16oz,10,400,550,CARD,SUPP_E,Tools,Lucy,0
20241012-0053,2024-10-12 08:13:40,ELX12,Light Bulb 60W,10,80,120,MPESA,SUPP_C,Electrical,Peter,0
20241012-0054,2024-10-12 13:18:28,NLS123,1/2 inch Nail Box,8,120,150,BANK_TRANSFER,SUPP_B,Fasteners,John,5
20241012-0055,2024-10-12 15:39:40,PLM001,Plumbing PVC Pipe 1”,7,200,280,CARD,SUPP_C,Plumbing,Peter,0
20241012-0056,2024-10-12 09:30:15,PLM001,Plumbing PVC Pipe 1”,5,200,280,MPESA,SUPP_C,Plumbing,Mary,0
20241012-0057,2024-10-12 17:36:49,PAI500,Premium Paint 5L,6,1200,1500,CASH,SUPP_D,Paints,Lucy,5
20241012-0058,2024-10-12 16:43:32,TOOL01,Hammer 16oz,9,400,550,MPESA,SUPP_E,Tools,John,0
20241012-0059,2024-10-12 16:35:15,GLV010,Construction Gloves,3,50,80,CARD,SUPP_B,Safety,Lucy,5
20241012-0060,2024-10-12 15:38:38,PLY200,2x1 Timber (2m),1,300,350,MPESA,SUPP_A,Timber,John,5
20241012-0061,2024-10-12 14:41:48,TIN012,Thin Nails Bundle,6,90,120,CARD,SUPP_B,Fasteners,John,0
20241012-0062,2024-10-12 17:54:58,PAI500,Premium Paint 5L,9,1200,1500,CARD,SUPP_D,Paints,Mary,0
20241012-0063,2024-10-12 16:23:11,ELX12,Light Bulb 60W,6,80,120,MPESA,SUPP_C,Electrical,Mary,0
20241012-0064,2024-10-12 09:42:53,PLY200,2x1 Timber (2m),1,300,350,BANK_TRANSFER,SUPP_A,Timber,Peter,0
20241012-0065,2024-10-12 09:23:53,PLM001,Plumbing PVC Pipe 1”,8,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Peter,0
20241012-0066,2024-10-12 08:36:49,PLY200,2x1 Timber (2m),5,300,350,MPESA,SUPP_A,Timber,Peter,10
20241012-0067,2024-10-12 11:51:13,PAI500,Premium Paint 5L,7,1200,1500,CARD,SUPP_D,Paints,John,0
20241012-0068,2024-10-12 11:32:08,CEM001,20kg Cement Bag,4,450,500,MPESA,SUPP_A,Building Materials,Lucy,0
20241012-0069,2024-10-12 08:41:44,TIN012,Thin Nails Bundle,2,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,0
20241012-0070,2024-10-12 14:58:03,TOOL01,Hammer 16oz,6,400,550,BANK_TRANSFER,SUPP_E,Tools,Mary,0
20241012-0071,2024-10-12 13:10:43,NLS123,1/2 inch Nail Box,4,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Mary,10
20241012-0072,2024-10-12 13:58:32,TIN012,Thin Nails Bundle,7,90,120,CASH,SUPP_B,Fasteners,Peter,0
20241012-0073,2024-10-12 13:45:39,NLS123,1/2 inch Nail Box,6,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Mary,10
20241012-0074,2024-10-12 10:28:28,CEM001,20kg Cement Bag,1,450,500,CARD,SUPP_A,Building Materials,Mary,0
20241012-0075,2024-10-12 08:27:30,GLV010,Construction Gloves,9,50,80,CASH,SUPP_B,Safety,Lucy,0
20241012-0076,2024-10-12 14:08:11,CEM001,20kg Cement Bag,2,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241012-0077,2024-10-12 11:26:44,TOOL01,Hammer 16oz,4,400,550,CASH,SUPP_E,Tools,Mary,0
20241012-0078,2024-10-12 16:00:33,BRU100,Hard Bristle Brush,1,180,250,BANK_TRANSFER,SUPP_D,Decor,Peter,0
20241012-0079,2024-10-12 10:19:00,TIN012,Thin Nails Bundle,9,90,120,MPESA,SUPP_B,Fasteners,Peter,5
20241012-0080,2024-10-12 10:53:06,ELX12,Light Bulb 60W,9,80,120,BANK_TRANSFER,SUPP_C,Electrical,Mary,0
20241012-0081,2024-10-12 08:31:21,PAI500,Premium Paint 5L,5,1200,1500,MPESA,SUPP_D,Paints,John,0
20241012-0082,2024-10-12 10:41:34,PAI500,Premium Paint 5L,2,1200,1500,CASH,SUPP_D,Paints,Lucy,0
20241012-0083,2024-10-12 11:16:34,PAI500,Premium Paint 5L,9,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,0
20241012-0084,2024-10-12 12:02:48,PLY200,2x1 Timber (2m),10,300,350,MPESA,SUPP_A,Timber,Lucy,0
20241012-0085,2024-10-12 09:41:33,TOOL01,Hammer 16oz,6,400,550,CASH,SUPP_E,Tools,Mary,10
20241012-0086,2024-10-12 12:55:12,NLS123,1/2 inch Nail Box,5,120,150,CARD,SUPP_B,Fasteners,John,0
20241012-0087,2024-10-12 13:38:53,ELX12,Light Bulb 60W,8,80,120,BANK_TRANSFER,SUPP_C,Electrical,Lucy,5
20241012-0088,2024-10-12 10:56:27,TOOL01,Hammer 16oz,7,400,550,CASH,SUPP_E,Tools,Peter,0
20241012-0089,2024-10-12 16:32:19,BRU100,Hard Bristle Brush,4,180,250,BANK_TRANSFER,SUPP_D,Decor,Peter,0
20241012-0090,2024-10-12 15:17:58,CEM001,20kg Cement Bag,7,450,500,CARD,SUPP_A,Building Materials,Mary,10
20241012-0091,2024-10-12 12:31:53,TOOL01,Hammer 16oz,5,400,550,CARD,SUPP_E,Tools,Peter,0
20241012-0092,2024-10-12 13:01:39,PAI500,Premium Paint 5L,1,1200,1500,MPESA,SUPP_D,Paints,Peter,5
20241012-0093,2024-10-12 11:35:59,TIN012,Thin Nails Bundle,3,90,120,BANK_TRANSFER,SUPP_B,Fasteners,John,5
20241012-0094,2024-10-12 12:53:48,BRU100,Hard Bristle Brush,2,180,250,CARD,SUPP_D,Decor,John,0
20241012-0095,2024-10-12 17:09:52,PLM001,Plumbing PVC Pipe 1”,1,200,280,MPESA,SUPP_C,Plumbing,Mary,10
20241012-0096,2024-10-12 13:47:19,PLM001,Plumbing PVC Pipe 1”,6,200,280,CASH,SUPP_C,Plumbing,John,10
20241012-0097,2024-10-12 11:49:10,PLY200,2x1 Timber (2m),6,300,350,CARD,SUPP_A,Timber,John,10
20241012-0098,2024-10-12 16:45:27,CEM001,20kg Cement Bag,1,450,500,CARD,SUPP_A,Building Materials,Peter,10
20241012-0099,2024-10-12 17:02:56,CEM001,20kg Cement Bag,10,450,500,BANK_TRANSFER,SUPP_A,Building Materials,John,0
20241012-0100,2024-10-12 14:16:23,PLM001,Plumbing PVC Pipe 1”,7,200,280,CASH,SUPP_C,Plumbing,Peter,5
20241012-0101,2024-10-12 10:43:48,PLM001,Plumbing PVC Pipe 1”,9,200,280,MPESA,SUPP_C,Plumbing,Lucy,5
20241012-0102,2024-10-12 16:33:12,PAI500,Premium Paint 5L,4,1200,1500,CASH,SUPP_D,Paints,Lucy,10
20241012-0103,2024-10-12 11:43:28,TIN012,Thin Nails Bundle,8,90,120,CASH,SUPP_B,Fasteners,John,5
20241012-0104,2024-10-12 15:11:06,PLM001,Plumbing PVC Pipe 1”,9,200,280,CASH,SUPP_C,Plumbing,John,5
20241012-0105,2024-10-12 10:22:47,BRU100,Hard Bristle Brush,2,180,250,CASH,SUPP_D,Decor,Peter,0
20241012-0106,2024-10-12 10:11:30,BRU100,Hard Bristle Brush,6,180,250,BANK_TRANSFER,SUPP_D,Decor,John,0
20241012-0107,2024-10-12 09:57:39,CEM001,20kg Cement Bag,3,450,500,CARD,SUPP_A,Building Materials,Peter,0
20241012-0108,2024-10-12 17:52:37,PAI500,Premium Paint 5L,10,1200,1500,CARD,SUPP_D,Paints,Peter,0
20241012-0109,2024-10-12 11:06:24,ELX12,Light Bulb 60W,4,80,120,MPESA,SUPP_C,Electrical,Lucy,5
20241012-0110,2024-10-12 12:32:52,TOOL01,Hammer 16oz,7,400,550,CASH,SUPP_E,Tools,Mary,5
20241012-0111,2024-10-12 16:44:41,NLS123,1/2 inch Nail Box,1,120,150,CASH,SUPP_B,Fasteners,Lucy,0
20241012-0112,2024-10-12 13:51:41,BRU100,Hard Bristle Brush,1,180,250,CASH,SUPP_D,Decor,Mary,5
20241012-0113,2024-10-12 14:09:19,BRU100,Hard Bristle Brush,1,180,250,CARD,SUPP_D,Decor,Mary,0
20241012-0114,2024-10-12 13:09:49,TIN012,Thin Nails Bundle,1,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,0
20241012-0115,2024-10-12 11:54:41,NLS123,1/2 inch Nail Box,-9,120,150,CASH,SUPP_B,Fasteners,John,5
20241012-0116,2024-10-12 08:12:19,ELX12,Light Bulb 60W,6,80,120,CASH,SUPP_C,Electrical,Mary,0
20241012-0117,2024-10-12 08:41:20,PLY200,2x1 Timber (2m),10,300,350,CASH,SUPP_A,Timber,Peter,0
20241012-0118,2024-10-12 08:58:26,CEM001,20kg Cement Bag,3,450,500,CARD,SUPP_A,Building Materials,John,0
20241012-0119,2024-10-12 13:08:20,PAI500,Premium Paint 5L,10,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,0
20241012-0120,2024-10-12 12:07:27,PLM001,Plumbing PVC Pipe 1”,8,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Lucy,5
20241012-0121,2024-10-12 13:37:55,CEM001,20kg Cement Bag,3,450,500,CASH,SUPP_A,Building Materials,Lucy,10
20241012-0122,2024-10-12 13:46:22,PLY200,2x1 Timber (2m),2,300,350,CARD,SUPP_A,Timber,Mary,10
20241012-0123,2024-10-12 09:44:05,BRU100,Hard Bristle Brush,5,180,250,BANK_TRANSFER,SUPP_D,Decor,Peter,0
20241012-0124,2024-10-12 12:02:33,PLY200,2x1 Timber (2m),9,300,350,MPESA,SUPP_A,Timber,Lucy,10
20241012-0125,2024-10-12 12:12:36,TOOL01,Hammer 16oz,4,400,550,BANK_TRANSFER,SUPP_E,Tools,Mary,0
20241012-0126,2024-10-12 13:29:48,BRU100,Hard Bristle Brush,9,180,250,CASH,SUPP_D,Decor,Lucy,5
20241012-0127,2024-10-12 08:57:42,TOOL01,Hammer 16oz,1,400,550,CARD,SUPP_E,Tools,Peter,10
20241012-0128,2024-10-12 13:30:31,TIN012,Thin Nails Bundle,7,90,120,MPESA,SUPP_B,Fasteners,John,5
20241012-0129,2024-10-12 15:50:28,GLV010,Construction Gloves,2,50,80,CARD,SUPP_B,Safety,Mary,10
20241012-0130,2024-10-12 09:45:20,BRU100,Hard Bristle Brush,10,180,250,BANK_TRANSFER,SUPP_D,Decor,Mary,0
20241012-0131,2024-10-12 16:54:50,PAI500,Premium Paint 5L,1,1200,1500,CASH,SUPP_D,Paints,John,5
20241012-0132,2024-10-12 11:13:05,PLM001,Plumbing PVC Pipe 1”,10,200,280,CASH,SUPP_C,Plumbing,John,0
20241012-0133,2024-10-12 14:31:44,PLM001,Plumbing PVC Pipe 1”,4,200,280,CASH,SUPP_C,Plumbing,Peter,5
20241012-0134,2024-10-12 12:40:35,PLY200,2x1 Timber (2m),5,300,350,MPESA,SUPP_A,Timber,Lucy,10
20241012-0135,2024-10-12 09:04:08,NLS123,1/2 inch Nail Box,7,120,150,MPESA,SUPP_B,Fasteners,John,5
20241012-0136,2024-10-12 12:49:08,TIN012,Thin Nails Bundle,1,90,120,MPESA,SUPP_B,Fasteners,Mary,0
20241012-0137,2024-10-12 13:55:32,PAI500,Premium Paint 5L,7,1200,1500,BANK_TRANSFER,SUPP_D,Paints,John,0
20241012-0138,2024-10-12 10:14:16,PLM001,Plumbing PVC Pipe 1”,1,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Lucy,0
20241012-0139,2024-10-12 12:53:38,BRU100,Hard Bristle Brush,4,180,250,MPESA,SUPP_D,Decor,Lucy,10
20241012-0140,2024-10-12 17:13:10,BRU100,Hard Bristle Brush,4,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,0
20241012-0141,2024-10-12 09:28:44,TIN012,Thin Nails Bundle,10,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Peter,0
20241012-0142,2024-10-12 11:09:38,CEM001,20kg Cement Bag,3,450,500,CARD,SUPP_A,Building Materials,John,0
20241012-0143,2024-10-12 10:22:37,PAI500,Premium Paint 5L,9,1200,1500,CARD,SUPP_D,Paints,Peter,0
20241012-0144,2024-10-12 11:00:09,TOOL01,Hammer 16oz,5,400,550,MPESA,SUPP_E,Tools,John,10
20241012-0145,2024-10-12 10:47:04,TOOL01,Hammer 16oz,1,400,550,CASH,SUPP_E,Tools,Peter,5
20241012-0146,2024-10-12 12:07:02,NLS123,1/2 inch Nail Box,7,120,150,CASH,SUPP_B,Fasteners,Lucy,0
20241012-0147,2024-10-12 12:12:15,PLY200,2x1 Timber (2m),6,300,350,CARD,SUPP_A,Timber,Lucy,0
20241012-0148,2024-10-12 16:03:10,PLY200,2x1 Timber (2m),3,300,350,MPESA,SUPP_A,Timber,Lucy,0
20241012-0149,2024-10-12 10:24:51,BRU100,Hard Bristle Brush,6,180,250,CARD,SUPP_D,Decor,Mary,5
20241012-0150,2024-10-12 16:03:39,BRU100,Hard Bristle Brush,8,180,250,CARD,SUPP_D,Decor,John,5
20241012-0151,2024-10-12 15:45:59,PLM001,Plumbing PVC Pipe 1”,4,200,280,MPESA,SUPP_C,Plumbing,John,0
20241012-0152,2024-10-12 16:01:28,PLY200,2x1 Timber (2m),6,300,350,CASH,SUPP_A,Timber,Mary,10
20241012-0153,2024-10-12 17:25:20,TIN012,Thin Nails Bundle,8,90,120,CARD,SUPP_B,Fasteners,Lucy,0
20241012-0154,2024-10-12 13:50:50,PLY200,2x1 Timber (2m),9,300,350,MPESA,SUPP_A,Timber,Peter,5
20241012-0155,2024-10-12 13:01:43,PLY200,2x1 Timber (2m),5,300,350,BANK_TRANSFER,SUPP_A,Timber,Mary,0
20241012-0156,2024-10-12 17:14:29,NLS123,1/2 inch Nail Box,1,120,150,BANK_TRANSFER,SUPP_B,Fasteners,Peter,10
20241012-0157,2024-10-12 13:11:29,PAI500,Premium Paint 5L,3,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Lucy,10
20241012-0158,2024-10-12 16:36:26,PLY200,2x1 Timber (2m),-3,300,350,CARD,SUPP_A,Timber,John,0
20241012-0159,2024-10-12 14:11:51,PAI500,Premium Paint 5L,10,1200,1500,CASH,SUPP_D,Paints,Peter,0
20241012-0160,2024-10-12 09:06:59,TOOL01,Hammer 16oz,6,400,550,CARD,SUPP_E,Tools,Peter,0
20241012-0161,2024-10-12 08:31:42,PAI500,Premium Paint 5L,5,1200,1500,MPESA,SUPP_D,Paints,Mary,0
20241012-0162,2024-10-12 12:31:28,GLV010,Construction Gloves,9,50,80,CASH,SUPP_B,Safety,Mary,0
20241012-0163,2024-10-12 15:44:43,TOOL01,Hammer 16oz,9,400,550,CASH,SUPP_E,Tools,Mary,0
20241012-0164,2024-10-12 12:24:28,ELX12,Light Bulb 60W,10,80,120,BANK_TRANSFER,SUPP_C,Electrical,Peter,0
20241012-0165,2024-10-12 16:47:11,TIN012,Thin Nails Bundle,5,90,120,CARD,SUPP_B,Fasteners,John,0
20241012-0166,2024-10-12 09:03:48,ELX12,Light Bulb 60W,2,80,120,CASH,SUPP_C,Electrical,John,0
20241012-0167,2024-10-12 14:46:40,CEM001,20kg Cement Bag,2,450,500,CASH,SUPP_A,Building Materials,Peter,10
20241012-0168,2024-10-12 08:46:36,NLS123,1/2 inch Nail Box,3,120,150,CARD,SUPP_B,Fasteners,Lucy,5
20241012-0169,2024-10-12 13:49:19,TIN012,Thin Nails Bundle,5,90,120,CASH,SUPP_B,Fasteners,Peter,10
20241012-0170,2024-10-12 17:23:29,PAI500,Premium Paint 5L,1,1200,1500,CASH,SUPP_D,Paints,Mary,0
20241012-0171,2024-10-12 10:18:51,BRU100,Hard Bristle Brush,3,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,0
20241012-0172,2024-10-12 15:19:25,PLM001,Plumbing PVC Pipe 1”,4,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Mary,5
20241012-0173,2024-10-12 10:02:45,TIN012,Thin Nails Bundle,10,90,120,BANK_TRANSFER,SUPP_B,Fasteners,Mary,10
20241012-0174,2024-10-12 13:56:52,TOOL01,Hammer 16oz,3,400,550,CASH,SUPP_E,Tools,John,0
20241012-0175,2024-10-12 11:30:23,CEM001,20kg Cement Bag,8,450,500,BANK_TRANSFER,SUPP_A,Building Materials,John,0
20241012-0176,2024-10-12 14:21:21,TIN012,Thin Nails Bundle,6,90,120,BANK_TRANSFER,SUPP_B,Fasteners,John,0
20241012-0177,2024-10-12 12:48:38,BRU100,Hard Bristle Brush,7,180,250,MPESA,SUPP_D,Decor,Mary,0
20241012-0178,2024-10-12 08:31:54,CEM001,20kg Cement Bag,10,450,500,MPESA,SUPP_A,Building Materials,John,0
20241012-0179,2024-10-12 13:02:19,PAI500,Premium Paint 5L,1,1200,1500,CASH,SUPP_D,Paints,Peter,0
20241012-0180,2024-10-12 13:22:37,NLS123,1/2 inch Nail Box,-8,120,150,MPESA,SUPP_B,Fasteners,John,0
20241012-0181,2024-10-12 10:09:16,TIN012,Thin Nails Bundle,-9,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241012-0182,2024-10-12 16:49:04,PLY200,2x1 Timber (2m),9,300,350,CARD,SUPP_A,Timber,Peter,0
20241012-0183,2024-10-12 11:30:13,PAI500,Premium Paint 5L,10,1200,1500,CASH,SUPP_D,Paints,John,0
20241012-0184,2024-10-12 08:25:18,PAI500,Premium Paint 5L,4,1200,1500,CASH,SUPP_D,Paints,Lucy,0
20241012-0185,2024-10-12 13:33:51,CEM001,20kg Cement Bag,10,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241012-0186,2024-10-12 12:35:38,CEM001,20kg Cement Bag,5,450,500,CASH,SUPP_A,Building Materials,John,0
20241012-0187,2024-10-12 17:19:15,PLY200,2x1 Timber (2m),2,300,350,BANK_TRANSFER,SUPP_A,Timber,Lucy,0
20241012-0188,2024-10-12 11:04:01,CEM001,20kg Cement Bag,2,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Mary,10
20241012-0189,2024-10-12 11:37:24,NLS123,1/2 inch Nail Box,2,120,150,MPESA,SUPP_B,Fasteners,Mary,5
20241012-0190,2024-10-12 09:14:17,TOOL01,Hammer 16oz,10,400,550,BANK_TRANSFER,SUPP_E,Tools,Mary,0
20241012-0191,2024-10-12 14:08:28,ELX12,Light Bulb 60W,2,80,120,BANK_TRANSFER,SUPP_C,Electrical,Peter,0
20241012-0192,2024-10-12 16:30:55,PLM001,Plumbing PVC Pipe 1”,10,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Lucy,10
20241012-0193,2024-10-12 13:33:19,TIN012,Thin Nails Bundle,3,90,120,CASH,SUPP_B,Fasteners,Mary,0
20241012-0194,2024-10-12 13:37:40,TIN012,Thin Nails Bundle,7,90,120,BANK_TRANSFER,SUPP_B,Fasteners,John,0
20241012-0195,2024-10-12 13:57:19,TIN012,Thin Nails Bundle,6,90,120,CARD,SUPP_B,Fasteners,Mary,0
20241012-0196,2024-10-12 15:46:29,ELX12,Light Bulb 60W,3,80,120,CARD,SUPP_C,Electrical,John,0
20241012-0197,2024-10-12 08:32:41,PLM001,Plumbing PVC Pipe 1”,4,200,280,MPESA,SUPP_C,Plumbing,Lucy,0
20241012-0198,2024-10-12 10:54:09,NLS123,1/2 inch Nail Box,3,120,150,CASH,SUPP_B,Fasteners,John,0
20241012-0199,2024-10-12 10:40:58,GLV010,Construction Gloves,8,50,80,MPESA,SUPP_B,Safety,Lucy,5
20241012-0200,2024-10-12 17:43:49,GLV010,Construction Gloves,10,50,80,MPESA,SUPP_B,Safety,Mary,10
20241012-0201,2024-10-12 15:30:15,BRU100,Hard Bristle Brush,4,180,250,CARD,SUPP_D,Decor,Lucy,0
20241012-0202,2024-10-12 08:28:59,CEM001,20kg Cement Bag,9,450,500,CARD,SUPP_A,Building Materials,Peter,0
20241012-0203,2024-10-12 14:00:59,PAI500,Premium Paint 5L,2,1200,1500,CARD,SUPP_D,Paints,Lucy,0
20241012-0204,2024-10-12 10:00:17,CEM001,20kg Cement Bag,7,450,500,CASH,SUPP_A,Building Materials,Lucy,0
20241012-0205,2024-10-12 17:22:07,PLM001,Plumbing PVC Pipe 1”,3,200,280,MPESA,SUPP_C,Plumbing,Peter,5
20241012-0206,2024-10-12 11:19:09,TOOL01,Hammer 16oz,5,400,550,CASH,SUPP_E,Tools,John,5
20241012-0207,2024-10-12 17:30:31,BRU100,Hard Bristle Brush,2,180,250,BANK_TRANSFER,SUPP_D,Decor,John,0
20241012-0208,2024-10-12 14:11:09,TIN012,Thin Nails Bundle,4,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241012-0209,2024-10-12 13:42:28,NLS123,1/2 inch Nail Box,1,120,150,MPESA,SUPP_B,Fasteners,Mary,0
20241012-0210,2024-10-12 17:55:11,PLM001,Plumbing PVC Pipe 1”,9,200,280,CASH,SUPP_C,Plumbing,John,5
