transaction_id,date,sku,product_name,quantity,unit_cost,unit_price,payment_method,supplier,category,employee,discount
20241007-0110,2024-10-07 16:42:00,GLV010,Construction Gloves,9,50,80,MPESA,SUPP_B,Safety,Mary,5
20241007-0111,2024-10-07 08:06:06,TOOL01,Hammer 16oz,3,400,550,CASH,SUPP_E,Tools,John,10
20241007-0112,2024-10-07 08:23:22,TOOL01,Hammer 16oz,7,400,550,MPESA,SUPP_E,Tools,Lucy,0
20241007-0113,2024-10-07 08:00:51,PLY200,2x1 Timber (2m),2,300,350,MPESA,SUPP_A,Timber,Lucy,0
20241007-0114,2024-10-07 08:01:01,TOOL01,Hammer 16oz,7,400,550,CASH,SUPP_E,Tools,Mary,0
20241007-0115,2024-10-07 09:40:38,GLV010,Construction Gloves,10,50,80,CARD,SUPP_B,Safety,John,0
20241007-0116,2024-10-07 14:59:49,NLS123,1/2 inch Nail Box,1,120,150,CARD,SUPP_B,Fasteners,John,0
20241007-0117,2024-10-07 16:56:45,TIN012,Thin Nails Bundle,8,90,120,CARD,SUPP_B,Fasteners,Lucy,0
20241007-0118,2024-10-07 12:43:24,PLM001,Plumbing PVC Pipe 1”,5,200,280,CASH,SUPP_C,Plumbing,Mary,10
20241007-0119,2024-10-07 15:47:18,TIN012,Thin Nails Bundle,9,90,120,CARD,SUPP_B,Fasteners,Mary,0
20241007-0120,2024-10-07 13:36:12,ELX12,Light Bulb 60W,1,80,120,BANK_TRANSFER,SUPP_C,Electrical,Mary,5
20241007-0121,2024-10-07 11:09:01,BRU100,Hard Bristle Brush,8,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,0
20241007-0122,2024-10-07 09:01:45,GLV010,Construction Gloves,1,50,80,MPESA,SUPP_B,Safety,Mary,0
20241007-0123,2024-10-07 11:19:23,PLY200,2x1 Timber (2m),9,300,350,CARD,SUPP_A,Timber,Mary,0
20241007-0124,2024-10-07 09:08:36,TIN012,Thin Nails Bundle,8,90,120,CASH,SUPP_B,Fasteners,Peter,0
20241007-0125,2024-10-07 10:49:18,CEM001,20kg Cement Bag,10,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Mary,10
20241007-0126,2024-10-07 10:39:35,TOOL01,Hammer 16oz,5,400,550,MPESA,SUPP_E,Tools,Mary,5
20241007-0127,2024-10-07 13:03:16,BRU100,Hard Bristle Brush,2,180,250,CARD,SUPP_D,Decor,Peter,0
20241007-0128,2024-10-07 16:56:30,TIN012,Thin Nails Bundle,6,90,120,CARD,SUPP_B,Fasteners,Mary,10
20241007-0129,2024-10-07 12:05:08,TIN012,Thin Nails Bundle,2,90,120,CARD,SUPP_B,Fasteners,Peter,5
20241007-0130,2024-10-07 10:50:49,NLS123,1/2 inch Nail Box,10,120,150,CARD,SUPP_B,Fasteners,Mary,5
20241007-0131,2024-10-07 09:19:15,CEM001,20kg Cement Bag,9,450,500,CASH,SUPP_A,Building Materials,Mary,5
20241007-0132,2024-10-07 11:31:54,PLM001,Plumbing PVC Pipe 1”,9,200,280,BANK_TRANSFER,SUPP_C,Plumbing,Lucy,10
20241007-0133,2024-10-07 15:53:50,PLM001,Plumbing PVC Pipe 1”,5,200,280,CASH,SUPP_C,Plumbing,Peter,10
20241007-0134,2024-10-07 15:00:20,BRU100,Hard Bristle Brush,7,180,250,CASH,SUPP_D,Decor,Peter,0
20241007-0135,2024-10-07 10:24:02,TOOL01,Hammer 16oz,8,400,550,MPESA,SUPP_E,Tools,John,0
20241007-0136,2024-10-07 15:55:45,PAI500,Premium Paint 5L,4,1200,1500,MPESA,SUPP_D,Paints,John,0
20241007-0137,2024-10-07 14:52:13,CEM001,20kg Cement Bag,2,450,500,BANK_TRANSFER,SUPP_A,Building Materials,John,10
20241007-0138,2024-10-07 11:15:31,ELX12,Light Bulb 60W,1,80,120,CARD,SUPP_C,Electrical,Peter,0
20241007-0139,2024-10-07 10:09:41,BRU100,Hard Bristle Brush,1,180,250,MPESA,SUPP_D,Decor,Lucy,10
20241007-0140,2024-10-07 15:08:04,GLV010,Construction Gloves,9,50,80,CASH,SUPP_B,Safety,Mary,0
20241007-0141,2024-10-07 14:28:34,TIN012,Thin Nails Bundle,5,90,120,CARD,SUPP_B,Fasteners,Peter,10
20241007-0142,2024-10-07 08:08:18,PLY200,2x1 Timber (2m),5,300,350,CARD,SUPP_A,Timber,Lucy,5
20241007-0143,2024-10-07 17:44:11,PAI500,Premium Paint 5L,2,1200,1500,MPESA,SUPP_D,Paints,Peter,0
20241007-0144,2024-10-07 08:15:46,CEM001,20kg Cement Bag,1,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Peter,5
20241007-0145,2024-10-07 11:00:32,TIN012,Thin Nails Bundle,10,90,120,MPESA,SUPP_B,Fasteners,Peter,0
20241007-0146,2024-10-07 11:09:55,TIN012,Thin Nails Bundle,6,90,120,CASH,SUPP_B,Fasteners,Peter,0
20241007-0147,2024-10-07 17:45:10,CEM001,20kg Cement Bag,9,450,500,MPESA,SUPP_A,Building Materials,Mary,0
20241007-0148,2024-10-07 11:27:38,GLV010,Construction Gloves,10,50,80,CASH,SUPP_B,Safety,Lucy,0
20241007-0149,2024-10-07 17:47:07,PAI500,Premium Paint 5L,6,1200,1500,CASH,SUPP_D,Paints,Peter,0
20241007-0150,2024-10-07 14:25:26,CEM001,20kg Cement Bag,4,450,500,MPESA,SUPP_A,Building Materials,John,0
20241007-0151,2024-10-07 15:58:09,NLS123,1/2 inch Nail Box,8,120,150,CARD,SUPP_B,Fasteners,Peter,10
20241007-0152,2024-10-07 09:43:29,BRU100,Hard Bristle Brush,9,180,250,MPESA,SUPP_D,Decor,Mary,0
20241007-0153,2024-10-07 09:47:46,PLY200,2x1 Timber (2m),8,300,350,MPESA,SUPP_A,Timber,Mary,5
20241007-0154,2024-10-07 09:37:42,GLV010,Construction Gloves,10,50,80,BANK_TRANSFER,SUPP_B,Safety,Lucy,0
20241007-0155,2024-10-07 08:28:05,PLM001,Plumbing PVC Pipe 1”,3,200,280,CARD,SUPP_C,Plumbing,Peter,5
20241007-0156,2024-10-07 15:04:31,PAI500,Premium Paint 5L,4,1200,1500,CASH,SUPP_D,Paints,Lucy,10
20241007-0157,2024-10-07 17:22:17,TOOL01,Hammer 16oz,6,400,550,BANK_TRANSFER,SUPP_E,Tools,Peter,10
20241007-0158,2024-10-07 11:13:47,TIN012,Thin Nails Bundle,1,90,120,CARD,SUPP_B,Fasteners,Peter,0
20241007-0159,2024-10-07 17:03:30,PLM001,Plumbing PVC Pipe 1”,3,200,280,CASH,SUPP_C,Plumbing,Peter,0
20241007-0160,2024-10-07 15:51:12,BRU100,Hard Bristle Brush,7,180,250,MPESA,SUPP_D,Decor,Peter,0
20241007-0161,2024-10-07 16:20:09,NLS123,1/2 inch Nail Box,7,120,150,MPESA,SUPP_B,Fasteners,Lucy,0
20241007-0162,2024-10-07 16:16:59,BRU100,Hard Bristle Brush,7,180,250,BANK_TRANSFER,SUPP_D,Decor,John,0
20241007-0163,2024-10-07 12:48:40,PAI500,Premium Paint 5L,3,1200,1500,CASH,SUPP_D,Paints,Lucy,0
20241007-0164,2024-10-07 10:28:15,TIN012,Thin Nails Bundle,4,90,120,CARD,SUPP_B,Fasteners,John,0
20241007-0165,2024-10-07 17:11:56,BRU100,Hard Bristle Brush,3,180,250,BANK_TRANSFER,SUPP_D,Decor,John,10
20241007-0166,2024-10-07 10:15:12,PAI500,Premium Paint 5L,9,1200,1500,BANK_TRANSFER,SUPP_D,Paints,Peter,5
20241007-0167,2024-10-07 08:13:50,PLY200,2x1 Timber (2m),8,300,350,MPESA,SUPP_A,Timber,Peter,0
20241007-0168,2024-10-07 11:05:08,BRU100,Hard Bristle Brush,1,180,250,BANK_TRANSFER,SUPP_D,Decor,Lucy,5
20241007-0169,2024-10-07 08:51:53,ELX12,Light Bulb 60W,6,80,120,CARD,SUPP_C,Electrical,Peter,0
20241007-0170,2024-10-07 09:39:55,CEM001,20kg Cement Bag,4,450,500,BANK_TRANSFER,SUPP_A,Building Materials,Peter,0
20241007-0171,2024-10-07 12:17:10,TIN012,Thin Nails Bundle,9,90,120,CASH,SUPP_B,Fasteners,Peter,5
20241007-0172,2024-10-07 08:28:15,TOOL01,Hammer 16oz,6,400,550,CASH,SUPP_E,Tools,Peter,0
20241007-0173,2024-10-07 13:51:26,BRU100,Hard Bristle Brush,-3,180,250,CASH,SUPP_D,Decor,Mary,0
20241007-0174,2024-10-07 09:06:13,PLM001,Plumbing PVC Pipe 1”,8,200,280,MPESA,SUPP_C,Plumbing,Mary,0
20241007-0175,2024-10-07 09:14:42,ELX12,Light Bulb 60W,4,80,120,BANK_TRANSFER,SUPP_C,Electrical,Peter,0
20241007-0176,2024-10-07 15:54:53,PLY200,2x1 Timber (2m),4,300,350,CARD,SUPP_A,Timber,Peter,10
20241007-0177,2024-10-07 14:50:57,CEM001,20kg Cement Bag,9,450,500,CARD,SUPP_A,Building Materials,Peter,0
20241007-0178,2024-10-07 16:07:55,GLV010,Construction Gloves,8,50,80,MPESA,SUPP_B,Safety,John,0
20241007-0179,2024-10-07 08:44:38,PLY200,2x1 Timber (2m),9,300,350,BANK_TRANSFER,SUPP_A,Timber,Mary,5
20241007-0180,2024-10-07 11:15:54,NLS123,1/2 inch Nail Box,9,120,150,MPESA,SUPP_B,Fasteners,John,10
20241007-0181,2024-10-07 17:42:50,GLV010,Construction Gloves,6,50,80,CARD,SUPP_B,Safety,John,0
20241007-0182,2024-10-07 08:03:25,PAI500,Premium Paint 5L,8,1200,1500,MPESA,SUPP_D,Paints,Lucy,0
20241007-0183,2024-10-07 12:54:19,GLV010,Construction Gloves,4,50,80,CASH,SUPP_B,Safety,Peter,0
20241007-0184,2024-10-07 16:17:37,PLM001,Plumbing PVC Pipe 1”,2,200,280,CARD,SUPP_C,Plumbing,John,10
20241007-0185,2024-10-07 08:10:00,GLV010,Construction Gloves,4,50,80,MPESA,SUPP_B,Safety,Mary,5
20241007-0186,2024-10-07 16:27:09,TOOL01,Hammer 16oz,1,400,550,CASH,SUPP_E,Tools,Lucy,0
20241007-0187,2024-10-07 12:08:50,NLS123,1/2 inch Nail Box,5,120,150,MPESA,SUPP_B,Fasteners,Lucy,5
20241007-0188,2024-10-07 13:00:50,NLS123,1/2 inch Nail Box,10,120,150,CASH,SUPP_B,Fasteners,Peter,0
20241007-0189,2024-10-07 10:11:14,PLM001,Plumbing PVC Pipe 1”,6,200,280,CASH,SUPP_C,Plumbing,Mary,0
20241007-0190,2024-10-07 09:52:43,PLY200,2x1 Timber (2m),6,300,350,CARD,SUPP_A,Timber,Lucy,10
20241007-0191,2024-10-07 10:05:47,PAI500,Premium Paint 5L,10,1200,1500,MPESA,SUPP_D,Paints,Mary,0
20241007-0192,2024-10-07 10:09:08,PLY200,2x1 Timber (2m),10,300,350,CARD,SUPP_A,Timber,Mary,0
20241007-0193,2024-10-07 10:00:52,CEM001,20kg Cement Bag,5,450,500,MPESA,SUPP_A,Building Materials,Peter,0
20241007-0194,2024-10-07 09:43:57,PLY200,2x1 Timber (2m),6,300,350,BANK_TRANSFER,SUPP_A,Timber,Mary,5
20241007-0195,2024-10-07 17:21:28,TOOL01,Hammer 16oz,8,400,550,CASH,SUPP_E,Tools,Lucy,0
20241007-0196,2024-10-07 11:23:41,ELX12,Light Bulb 60W,2,80,120,BANK_TRANSFER,SUPP_C,Electrical,John,0
20241007-0197,2024-10-07 17:15:26,PAI500,Premium Paint 5L,2,1200,1500,CASH,SUPP_D,Paints,John,0
20241007-0198,2024-10-07 08:54:18,PLM001,Plumbing PVC Pipe 1”,2,200,280,CASH,SUPP_C,Plumbing,Lucy,0
20241007-0199,2024-10-07 10:36:52,GLV010,Construction Gloves,2,50,80,BANK_TRANSFER,SUPP_B,Safety,Mary,5
20241007-0200,2024-10-07 13:31:45,BRU100,Hard Bristle Brush,10,180,250,MPESA,SUPP_D,Decor,John,10
20241007-0201,2024-10-07 10:39:35,PLM001,Plumbing PVC Pipe 1”,7,200,280,MPESA,SUPP_C,Plumbing,Mary,0
20241007-0202,2024-10-07 11:28:22,PAI500,Premium Paint 5L,6,1200,1500,CASH,SUPP_D,Paints,Mary,10
20241007-0203,2024-10-07 08:11:17,ELX12,Light Bulb 60W,8,80,120,CASH,SUPP_C,Electrical,John,5
20241007-0204,2024-10-07 11:10:23,CEM001,20kg Cement Bag,4,450,500,CASH,SUPP_A,Building Materials,John,10
20241007-0205,2024-10-07 08:12:19,GLV010,Construction Gloves,8,50,80,MPESA,SUPP_B,Safety,Mary,0
20241007-0206,2024-10-07 16:21:38,PAI500,Premium Paint 5L,3,1200,1500,CARD,SUPP_D,Paints,John,10
20241007-0207,2024-10-07 16:11:48,BRU100,Hard Bristle Brush,1,180,250,MPESA,SUPP_D,Decor,Lucy,0
20241007-0208,2024-10-07 17:10:53,BRU100,Hard Bristle Brush,7,180,250,MPESA,SUPP_D,Decor,Mary,5
20241007-0209,2024-10-07 10:06:21,ELX12,Light Bulb 60W,2,80,120,MPESA,SUPP_C,Electrical,Lucy,10
20241007-0210,2024-10-07 13:43:52,GLV010,Construction Gloves,9,50,80,BANK_TRANSFER,SUPP_B,Safety,Lucy,0
